symbol,timeframe,strategy_name,n_total,n_failed,n_overfit,n_robust,mean_is_pf,mean_oos_pf,mean_oos_dd,median_trades
UNIUSDT,5m,stochastic,0,0,0,0,,,,
UNIUSDT,5m,ema_crossover,0,0,0,0,,,,
UNIUSDT,5m,macd_crossover,0,0,0,0,,,,
UNIUSDT,5m,bollinger_bounce,0,0,0,0,,,,
UNIUSDT,5m,atr_breakout,0,0,0,0,,,,
UNIUSDT,5m,price_channel,0,0,0,0,,,,
UNIUSDT,5m,volume_spike,0,0,0,0,,,,
UNIUSDT,5m,bullish_engulfing,0,0,0,0,,,,
UNIUSDT,5m,rsi_divergence,0,0,0,0,,,,
UNIUSDT,5m,golden_cross,0,0,0,0,,,,
UNIUSDT,5m,bearish_engulfing,0,0,0,0,,,,
UNIUSDT,15m,rsi_ob_os,0,0,0,0,,,,
UNIUSDT,15m,stochastic,0,0,0,0,,,,
UNIUSDT,15m,ema_crossover,0,0,0,0,,,,
UNIUSDT,15m,atr_breakout,0,0,0,0,,,,
UNIUSDT,15m,macd_crossover,0,0,0,0,,,,
UNIUSDT,15m,bollinger_bounce,0,0,0,0,,,,
UNIUSDT,15m,price_channel,0,0,0,0,,,,
UNIUSDT,15m,volume_spike,0,0,0,0,,,,
UNIUSDT,15m,golden_cross,0,0,0,0,,,,
UNIUSDT,15m,rsi_divergence,0,0,0,0,,,,
UNIUSDT,15m,bullish_engulfing,0,0,0,0,,,,
UNIUSDT,15m,bearish_engulfing,0,0,0,0,,,,
UNIUSDT,30m,ema_crossover,0,0,0,0,,,,
UNIUSDT,30m,macd_crossover,0,0,0,0,,,,
UNIUSDT,30m,rsi_ob_os,0,0,0,0,,,,
UNIUSDT,30m,stochastic,0,0,0,0,,,,
UNIUSDT,30m,atr_breakout,0,0,0,0,,,,
UNIUSDT,30m,bollinger_bounce,0,0,0,0,,,,
UNIUSDT,30m,price_channel,0,0,0,0,,,,
UNIUSDT,30m,volume_spike,0,0,0,0,,,,
UNIUSDT,30m,golden_cross,0,0,0,0,,,,
UNIUSDT,30m,rsi_divergence,0,0,0,0,,,,
UNIUSDT,30m,bullish_engulfing,0,0,0,0,,,,
UNIUSDT,30m,bearish_engulfing,0,0,0,0,,,,
UNIUSDT,1h,ema_crossover,0,0,0,0,,,,
UNIUSDT,1h,macd_crossover,0,0,0,0,,,,
UNIUSDT,1h,rsi_ob_os,0,0,0,0,,,,
UNIUSDT,1h,stochastic,0,0,0,0,,,,
UNIUSDT,1h,atr_breakout,0,0,0,0,,,,
UNIUSDT,1h,bollinger_bounce,0,0,0,0,,,,
UNIUSDT,1h,price_channel,0,0,0,0,,,,
UNIUSDT,1h,volume_spike,0,0,0,0,,,,
UNIUSDT,1h,golden_cross,0,0,0,0,,,,
UNIUSDT,1h,rsi_divergence,0,0,0,0,,,,
UNIUSDT,1h,bullish_engulfing,0,0,0,0,,,,
UNIUSDT,1h,bearish_engulfing,0,0,0,0,,,,
UNIUSDT,4h,ema_crossover,0,0,0,0,,,,
UNIUSDT,4h,stochastic,0,0,0,0,,,,
UNIUSDT,4h,macd_crossover,0,0,0,0,,,,
UNIUSDT,4h,rsi_ob_os,0,0,0,0,,,,
UNIUSDT,4h,atr_breakout,0,0,0,0,,,,
UNIUSDT,4h,bollinger_bounce,0,0,0,0,,,,
UNIUSDT,4h,price_channel,0,0,0,0,,,,
UNIUSDT,4h,volume_spike,0,0,0,0,,,,
UNIUSDT,4h,bullish_engulfing,0,0,0,0,,,,
UNIUSDT,4h,bearish_engulfing,0,0,0,0,,,,
UNIUSDT,1d,ema_crossover,0,0,0,0,,,,
UNIUSDT,4h,golden_cross,0,0,0,0,,,,
UNIUSDT,4h,rsi_divergence,0,0,0,0,,,,
UNIUSDT,1d,macd_crossover,0,0,0,0,,,,
UNIUSDT,1d,rsi_ob_os,0,0,0,0,,,,
UNIUSDT,1d,stochastic,0,0,0,0,,,,
UNIUSDT,1d,bollinger_bounce,0,0,0,0,,,,
UNIUSDT,1d,price_channel,0,0,0,0,,,,
UNIUSDT,1d,volume_spike,0,0,0,0,,,,
UNIUSDT,1d,golden_cross,0,0,0,0,,,,
UNIUSDT,1d,rsi_divergence,0,0,0,0,,,,
UNIUSDT,1d,bullish_engulfing,0,0,0,0,,,,
UNIUSDT,1d,atr_breakout,0,0,0,0,,,,
UNIUSDT,1d,bearish_engulfing,0,0,0,0,,,,
VETUSDT,5m,rsi_ob_os,0,0,0,0,,,,
VETUSDT,5m,stochastic,0,0,0,0,,,,
VETUSDT,5m,ema_crossover,0,0,0,0,,,,
VETUSDT,5m,macd_crossover,0,0,0,0,,,,
VETUSDT,5m,bollinger_bounce,0,0,0,0,,,,
VETUSDT,5m,price_channel,0,0,0,0,,,,
VETUSDT,5m,atr_breakout,0,0,0,0,,,,
VETUSDT,5m,volume_spike,0,0,0,0,,,,
VETUSDT,5m,golden_cross,0,0,0,0,,,,
VETUSDT,5m,bullish_engulfing,0,0,0,0,,,,
VETUSDT,5m,bearish_engulfing,0,0,0,0,,,,
VETUSDT,5m,rsi_divergence,0,0,0,0,,,,
VETUSDT,15m,rsi_ob_os,0,0,0,0,,,,
VETUSDT,15m,macd_crossover,0,0,0,0,,,,
VETUSDT,15m,stochastic,0,0,0,0,,,,
VETUSDT,15m,ema_crossover,0,0,0,0,,,,
VETUSDT,15m,bollinger_bounce,0,0,0,0,,,,
VETUSDT,15m,price_channel,0,0,0,0,,,,
VETUSDT,15m,atr_breakout,0,0,0,0,,,,
VETUSDT,15m,volume_spike,0,0,0,0,,,,
VETUSDT,15m,golden_cross,0,0,0,0,,,,
VETUSDT,15m,rsi_divergence,0,0,0,0,,,,
VETUSDT,15m,bullish_engulfing,0,0,0,0,,,,
VETUSDT,15m,bearish_engulfing,0,0,0,0,,,,
VETUSDT,30m,ema_crossover,0,0,0,0,,,,
VETUSDT,30m,macd_crossover,0,0,0,0,,,,
VETUSDT,30m,rsi_ob_os,0,0,0,0,,,,
VETUSDT,30m,stochastic,0,0,0,0,,,,
VETUSDT,30m,atr_breakout,0,0,0,0,,,,
VETUSDT,30m,bollinger_bounce,0,0,0,0,,,,
VETUSDT,30m,price_channel,0,0,0,0,,,,
VETUSDT,30m,volume_spike,0,0,0,0,,,,
VETUSDT,30m,golden_cross,0,0,0,0,,,,
VETUSDT,30m,rsi_divergence,0,0,0,0,,,,
VETUSDT,30m,bullish_engulfing,0,0,0,0,,,,
VETUSDT,30m,bearish_engulfing,0,0,0,0,,,,
VETUSDT,1h,ema_crossover,0,0,0,0,,,,
VETUSDT,1h,macd_crossover,0,0,0,0,,,,
VETUSDT,1h,rsi_ob_os,0,0,0,0,,,,
VETUSDT,1h,stochastic,0,0,0,0,,,,
VETUSDT,1h,atr_breakout,0,0,0,0,,,,
VETUSDT,1h,bollinger_bounce,0,0,0,0,,,,
VETUSDT,1h,price_channel,0,0,0,0,,,,
VETUSDT,1h,volume_spike,0,0,0,0,,,,
VETUSDT,1h,golden_cross,0,0,0,0,,,,
VETUSDT,1h,rsi_divergence,0,0,0,0,,,,
VETUSDT,1h,bullish_engulfing,0,0,0,0,,,,
VETUSDT,1h,bearish_engulfing,0,0,0,0,,,,
VETUSDT,4h,ema_crossover,0,0,0,0,,,,
VETUSDT,4h,macd_crossover,0,0,0,0,,,,
VETUSDT,4h,rsi_ob_os,0,0,0,0,,,,
VETUSDT,4h,stochastic,0,0,0,0,,,,
VETUSDT,4h,price_channel,0,0,0,0,,,,
VETUSDT,4h,atr_breakout,0,0,0,0,,,,
VETUSDT,4h,bollinger_bounce,0,0,0,0,,,,
VETUSDT,4h,volume_spike,0,0,0,0,,,,
VETUSDT,4h,golden_cross,0,0,0,0,,,,
VETUSDT,4h,rsi_divergence,0,0,0,0,,,,
VETUSDT,4h,bearish_engulfing,1,1,0,0,1.61,0.34,30.26,12
VETUSDT,1d,ema_crossover,0,0,0,0,,,,
VETUSDT,4h,bullish_engulfing,0,0,0,0,,,,
VETUSDT,1d,rsi_ob_os,0,0,0,0,,,,
VETUSDT,1d,stochastic,0,0,0,0,,,,
VETUSDT,1d,atr_breakout,0,0,0,0,,,,
VETUSDT,1d,price_channel,0,0,0,0,,,,
VETUSDT,1d,volume_spike,0,0,0,0,,,,
VETUSDT,1d,macd_crossover,0,0,0,0,,,,
VETUSDT,1d,golden_cross,0,0,0,0,,,,
VETUSDT,1d,rsi_divergence,0,0,0,0,,,,
VETUSDT,1d,bullish_engulfing,0,0,0,0,,,,
VETUSDT,1d,bollinger_bounce,0,0,0,0,,,,
VETUSDT,1d,bearish_engulfing,0,0,0,0,,,,
WIFUSDT,5m,rsi_ob_os,0,0,0,0,,,,
WIFUSDT,5m,stochastic,0,0,0,0,,,,
WIFUSDT,5m,ema_crossover,0,0,0,0,,,,
WIFUSDT,5m,macd_crossover,0,0,0,0,,,,
WIFUSDT,5m,bollinger_bounce,0,0,0,0,,,,
WIFUSDT,5m,price_channel,0,0,0,0,,,,
WIFUSDT,5m,atr_breakout,0,0,0,0,,,,
WIFUSDT,5m,volume_spike,0,0,0,0,,,,
WIFUSDT,5m,bullish_engulfing,0,0,0,0,,,,
WIFUSDT,5m,golden_cross,0,0,0,0,,,,
WIFUSDT,5m,rsi_divergence,0,0,0,0,,,,
WIFUSDT,5m,bearish_engulfing,0,0,0,0,,,,
WIFUSDT,15m,ema_crossover,0,0,0,0,,,,
WIFUSDT,15m,stochastic,0,0,0,0,,,,
WIFUSDT,15m,rsi_ob_os,0,0,0,0,,,,
WIFUSDT,15m,macd_crossover,0,0,0,0,,,,
WIFUSDT,15m,atr_breakout,0,0,0,0,,,,
WIFUSDT,15m,bollinger_bounce,0,0,0,0,,,,
WIFUSDT,15m,price_channel,0,0,0,0,,,,
WIFUSDT,15m,volume_spike,0,0,0,0,,,,
WIFUSDT,15m,golden_cross,0,0,0,0,,,,
WIFUSDT,15m,bullish_engulfing,0,0,0,0,,,,
WIFUSDT,15m,bearish_engulfing,0,0,0,0,,,,
WIFUSDT,15m,rsi_divergence,0,0,0,0,,,,
WIFUSDT,30m,ema_crossover,0,0,0,0,,,,
WIFUSDT,30m,macd_crossover,0,0,0,0,,,,
WIFUSDT,30m,rsi_ob_os,0,0,0,0,,,,
WIFUSDT,30m,stochastic,0,0,0,0,,,,
WIFUSDT,30m,atr_breakout,0,0,0,0,,,,
WIFUSDT,30m,bollinger_bounce,0,0,0,0,,,,
WIFUSDT,30m,price_channel,0,0,0,0,,,,
WIFUSDT,30m,volume_spike,0,0,0,0,,,,
WIFUSDT,30m,golden_cross,0,0,0,0,,,,
WIFUSDT,30m,rsi_divergence,0,0,0,0,,,,
WIFUSDT,30m,bullish_engulfing,0,0,0,0,,,,
WIFUSDT,30m,bearish_engulfing,0,0,0,0,,,,
WIFUSDT,1h,ema_crossover,0,0,0,0,,,,
WIFUSDT,1h,macd_crossover,0,0,0,0,,,,
WIFUSDT,1h,rsi_ob_os,0,0,0,0,,,,
WIFUSDT,1h,stochastic,0,0,0,0,,,,
WIFUSDT,1h,atr_breakout,1,0,1,0,1.48,1.05,16.08,16
WIFUSDT,1h,bollinger_bounce,0,0,0,0,,,,
WIFUSDT,1h,price_channel,0,0,0,0,,,,
WIFUSDT,1h,volume_spike,0,0,0,0,,,,
WIFUSDT,1h,golden_cross,0,0,0,0,,,,
WIFUSDT,1h,rsi_divergence,0,0,0,0,,,,
WIFUSDT,1h,bullish_engulfing,0,0,0,0,,,,
WIFUSDT,1h,bearish_engulfing,0,0,0,0,,,,
WIFUSDT,4h,ema_crossover,0,0,0,0,,,,
WIFUSDT,4h,macd_crossover,0,0,0,0,,,,
WIFUSDT,4h,rsi_ob_os,0,0,0,0,,,,
WIFUSDT,4h,stochastic,0,0,0,0,,,,
WIFUSDT,4h,atr_breakout,0,0,0,0,,,,
WIFUSDT,4h,bollinger_bounce,0,0,0,0,,,,
WIFUSDT,4h,price_channel,0,0,0,0,,,,
WIFUSDT,4h,volume_spike,0,0,0,0,,,,
WIFUSDT,4h,golden_cross,0,0,0,0,,,,
WIFUSDT,4h,rsi_divergence,0,0,0,0,,,,
WIFUSDT,1d,macd_crossover,0,0,0,0,,,,
WIFUSDT,4h,bullish_engulfing,0,0,0,0,,,,
WIFUSDT,4h,bearish_engulfing,2,2,0,0,1.68,0.37,39.375,5.5
WIFUSDT,1d,rsi_ob_os,0,0,0,0,,,,
WIFUSDT,1d,ema_crossover,0,0,0,0,,,,
WIFUSDT,1d,stochastic,0,0,0,0,,,,
WIFUSDT,1d,price_channel,0,0,0,0,,,,
WIFUSDT,1d,volume_spike,0,0,0,0,,,,
WIFUSDT,1d,atr_breakout,0,0,0,0,,,,
WIFUSDT,1d,rsi_divergence,0,0,0,0,,,,
WIFUSDT,1d,bullish_engulfing,0,0,0,0,,,,
WIFUSDT,1d,bollinger_bounce,0,0,0,0,,,,
WIFUSDT,1d,bearish_engulfing,0,0,0,0,,,,
WIFUSDT,1d,golden_cross,0,0,0,0,,,,
WLDUSDT,5m,rsi_ob_os,0,0,0,0,,,,
WLDUSDT,5m,stochastic,0,0,0,0,,,,
WLDUSDT,5m,ema_crossover,0,0,0,0,,,,
WLDUSDT,5m,macd_crossover,0,0,0,0,,,,
WLDUSDT,5m,bollinger_bounce,0,0,0,0,,,,
WLDUSDT,5m,atr_breakout,0,0,0,0,,,,
WLDUSDT,5m,price_channel,0,0,0,0,,,,
WLDUSDT,5m,volume_spike,0,0,0,0,,,,
WLDUSDT,5m,golden_cross,0,0,0,0,,,,
WLDUSDT,5m,bullish_engulfing,0,0,0,0,,,,
WLDUSDT,5m,bearish_engulfing,0,0,0,0,,,,
WLDUSDT,5m,rsi_divergence,0,0,0,0,,,,
WLDUSDT,15m,ema_crossover,0,0,0,0,,,,
WLDUSDT,15m,stochastic,0,0,0,0,,,,
WLDUSDT,15m,macd_crossover,0,0,0,0,,,,
WLDUSDT,15m,rsi_ob_os,0,0,0,0,,,,
WLDUSDT,15m,price_channel,0,0,0,0,,,,
WLDUSDT,15m,atr_breakout,0,0,0,0,,,,
WLDUSDT,15m,bollinger_bounce,0,0,0,0,,,,
WLDUSDT,15m,volume_spike,0,0,0,0,,,,
WLDUSDT,15m,golden_cross,0,0,0,0,,,,
WLDUSDT,15m,rsi_divergence,0,0,0,0,,,,
WLDUSDT,15m,bullish_engulfing,0,0,0,0,,,,
WLDUSDT,15m,bearish_engulfing,0,0,0,0,,,,
WLDUSDT,30m,ema_crossover,0,0,0,0,,,,
WLDUSDT,30m,macd_crossover,0,0,0,0,,,,
WLDUSDT,30m,rsi_ob_os,0,0,0,0,,,,
WLDUSDT,30m,stochastic,0,0,0,0,,,,
WLDUSDT,30m,atr_breakout,0,0,0,0,,,,
WLDUSDT,30m,bollinger_bounce,0,0,0,0,,,,
WLDUSDT,30m,price_channel,0,0,0,0,,,,
WLDUSDT,30m,volume_spike,0,0,0,0,,,,
WLDUSDT,30m,golden_cross,0,0,0,0,,,,
WLDUSDT,30m,rsi_divergence,0,0,0,0,,,,
WLDUSDT,30m,bullish_engulfing,0,0,0,0,,,,
WLDUSDT,30m,bearish_engulfing,0,0,0,0,,,,
WLDUSDT,1h,ema_crossover,0,0,0,0,,,,
WLDUSDT,1h,macd_crossover,0,0,0,0,,,,
WLDUSDT,1h,rsi_ob_os,0,0,0,0,,,,
WLDUSDT,1h,stochastic,0,0,0,0,,,,
WLDUSDT,1h,atr_breakout,0,0,0,0,,,,
WLDUSDT,1h,bollinger_bounce,0,0,0,0,,,,
WLDUSDT,1h,price_channel,0,0,0,0,,,,
WLDUSDT,1h,volume_spike,0,0,0,0,,,,
WLDUSDT,1h,golden_cross,0,0,0,0,,,,
WLDUSDT,1h,rsi_divergence,0,0,0,0,,,,
WLDUSDT,1h,bullish_engulfing,0,0,0,0,,,,
WLDUSDT,1h,bearish_engulfing,0,0,0,0,,,,
WLDUSDT,4h,ema_crossover,0,0,0,0,,,,
WLDUSDT,4h,macd_crossover,0,0,0,0,,,,
WLDUSDT,4h,rsi_ob_os,1,1,0,0,1.23,0.88,19.72,10
WLDUSDT,4h,stochastic,0,0,0,0,,,,
WLDUSDT,4h,atr_breakout,0,0,0,0,,,,
WLDUSDT,4h,bollinger_bounce,0,0,0,0,,,,
WLDUSDT,4h,price_channel,3,3,0,0,1.39,0.71,15.94,14
WLDUSDT,4h,volume_spike,0,0,0,0,,,,
WLDUSDT,4h,bullish_engulfing,0,0,0,0,,,,
WLDUSDT,4h,bearish_engulfing,0,0,0,0,,,,
WLDUSDT,4h,golden_cross,0,0,0,0,,,,
WLDUSDT,4h,rsi_divergence,0,0,0,0,,,,
WLDUSDT,1d,rsi_ob_os,0,0,0,0,,,,
WLDUSDT,1d,stochastic,0,0,0,0,,,,
WLDUSDT,1d,ema_crossover,0,0,0,0,,,,
WLDUSDT,1d,atr_breakout,0,0,0,0,,,,
WLDUSDT,1d,macd_crossover,0,0,0,0,,,,
WLDUSDT,1d,price_channel,0,0,0,0,,,,
WLDUSDT,1d,volume_spike,0,0,0,0,,,,
WLDUSDT,1d,golden_cross,0,0,0,0,,,,
WLDUSDT,1d,rsi_divergence,0,0,0,0,,,,
WLDUSDT,1d,bullish_engulfing,0,0,0,0,,,,
WLDUSDT,1d,bollinger_bounce,0,0,0,0,,,,
WLDUSDT,1d,bearish_engulfing,0,0,0,0,,,,
XRPUSDT,5m,rsi_ob_os,0,0,0,0,,,,
XRPUSDT,5m,stochastic,0,0,0,0,,,,
XRPUSDT,5m,macd_crossover,0,0,0,0,,,,
XRPUSDT,5m,ema_crossover,0,0,0,0,,,,
XRPUSDT,5m,bollinger_bounce,0,0,0,0,,,,
XRPUSDT,5m,atr_breakout,0,0,0,0,,,,
XRPUSDT,5m,price_channel,0,0,0,0,,,,
XRPUSDT,5m,volume_spike,0,0,0,0,,,,
XRPUSDT,5m,golden_cross,0,0,0,0,,,,
XRPUSDT,5m,bullish_engulfing,0,0,0,0,,,,
XRPUSDT,5m,rsi_divergence,0,0,0,0,,,,
XRPUSDT,5m,bearish_engulfing,0,0,0,0,,,,
XRPUSDT,15m,ema_crossover,0,0,0,0,,,,
XRPUSDT,15m,rsi_ob_os,0,0,0,0,,,,
XRPUSDT,15m,stochastic,0,0,0,0,,,,
XRPUSDT,15m,macd_crossover,0,0,0,0,,,,
XRPUSDT,15m,atr_breakout,0,0,0,0,,,,
XRPUSDT,15m,bollinger_bounce,0,0,0,0,,,,
XRPUSDT,15m,price_channel,0,0,0,0,,,,
XRPUSDT,15m,volume_spike,0,0,0,0,,,,
XRPUSDT,15m,golden_cross,0,0,0,0,,,,
XRPUSDT,15m,rsi_divergence,0,0,0,0,,,,
XRPUSDT,15m,bullish_engulfing,0,0,0,0,,,,
XRPUSDT,15m,bearish_engulfing,0,0,0,0,,,,
XRPUSDT,30m,ema_crossover,0,0,0,0,,,,
XRPUSDT,30m,macd_crossover,0,0,0,0,,,,
XRPUSDT,30m,rsi_ob_os,0,0,0,0,,,,
XRPUSDT,30m,stochastic,0,0,0,0,,,,
XRPUSDT,30m,atr_breakout,0,0,0,0,,,,
XRPUSDT,30m,bollinger_bounce,0,0,0,0,,,,
XRPUSDT,30m,price_channel,0,0,0,0,,,,
XRPUSDT,30m,volume_spike,0,0,0,0,,,,
XRPUSDT,30m,golden_cross,0,0,0,0,,,,
XRPUSDT,30m,rsi_divergence,0,0,0,0,,,,
XRPUSDT,30m,bullish_engulfing,0,0,0,0,,,,
XRPUSDT,30m,bearish_engulfing,0,0,0,0,,,,
XRPUSDT,1h,ema_crossover,0,0,0,0,,,,
XRPUSDT,1h,macd_crossover,0,0,0,0,,,,
XRPUSDT,1h,rsi_ob_os,0,0,0,0,,,,
XRPUSDT,1h,stochastic,0,0,0,0,,,,
XRPUSDT,1h,atr_breakout,0,0,0,0,,,,
XRPUSDT,1h,bollinger_bounce,0,0,0,0,,,,
XRPUSDT,1h,price_channel,0,0,0,0,,,,
XRPUSDT,1h,volume_spike,0,0,0,0,,,,
XRPUSDT,1h,golden_cross,0,0,0,0,,,,
XRPUSDT,1h,rsi_divergence,0,0,0,0,,,,
XRPUSDT,1h,bullish_engulfing,0,0,0,0,,,,
XRPUSDT,1h,bearish_engulfing,0,0,0,0,,,,
XRPUSDT,4h,ema_crossover,0,0,0,0,,,,
XRPUSDT,4h,macd_crossover,0,0,0,0,,,,
XRPUSDT,4h,rsi_ob_os,0,0,0,0,,,,
XRPUSDT,4h,stochastic,0,0,0,0,,,,
XRPUSDT,4h,atr_breakout,0,0,0,0,,,,
XRPUSDT,4h,bollinger_bounce,0,0,0,0,,,,
XRPUSDT,4h,price_channel,0,0,0,0,,,,
XRPUSDT,4h,volume_spike,0,0,0,0,,,,
XRPUSDT,4h,golden_cross,0,0,0,0,,,,
XRPUSDT,4h,rsi_divergence,0,0,0,0,,,,
XRPUSDT,4h,bullish_engulfing,0,0,0,0,,,,
XRPUSDT,1d,macd_crossover,0,0,0,0,,,,
XRPUSDT,4h,bearish_engulfing,2,2,0,0,1.475,0.0,44.655,1.0
XRPUSDT,1d,ema_crossover,0,0,0,0,,,,
XRPUSDT,1d,rsi_ob_os,0,0,0,0,,,,
XRPUSDT,1d,stochastic,0,0,0,0,,,,
XRPUSDT,1d,bollinger_bounce,0,0,0,0,,,,
XRPUSDT,1d,price_channel,0,0,0,0,,,,
XRPUSDT,1d,volume_spike,0,0,0,0,,,,
XRPUSDT,1d,golden_cross,0,0,0,0,,,,
XRPUSDT,1d,rsi_divergence,0,0,0,0,,,,
XRPUSDT,1d,atr_breakout,0,0,0,0,,,,
XRPUSDT,1d,bullish_engulfing,0,0,0,0,,,,
XRPUSDT,1d,bearish_engulfing,0,0,0,0,,,,
XTZUSDT,5m,rsi_ob_os,0,0,0,0,,,,
XTZUSDT,5m,stochastic,0,0,0,0,,,,
XTZUSDT,5m,ema_crossover,0,0,0,0,,,,
XTZUSDT,5m,macd_crossover,0,0,0,0,,,,
XTZUSDT,5m,bollinger_bounce,0,0,0,0,,,,
XTZUSDT,5m,atr_breakout,0,0,0,0,,,,
XTZUSDT,5m,price_channel,0,0,0,0,,,,
XTZUSDT,5m,volume_spike,0,0,0,0,,,,
XTZUSDT,5m,golden_cross,0,0,0,0,,,,
XTZUSDT,5m,bullish_engulfing,0,0,0,0,,,,
XTZUSDT,5m,bearish_engulfing,0,0,0,0,,,,
XTZUSDT,5m,rsi_divergence,0,0,0,0,,,,
XTZUSDT,15m,ema_crossover,0,0,0,0,,,,
XTZUSDT,15m,rsi_ob_os,0,0,0,0,,,,
XTZUSDT,15m,macd_crossover,0,0,0,0,,,,
XTZUSDT,15m,stochastic,0,0,0,0,,,,
XTZUSDT,15m,atr_breakout,0,0,0,0,,,,
XTZUSDT,15m,bollinger_bounce,0,0,0,0,,,,
XTZUSDT,15m,price_channel,0,0,0,0,,,,
XTZUSDT,15m,volume_spike,0,0,0,0,,,,
XTZUSDT,15m,bullish_engulfing,0,0,0,0,,,,
XTZUSDT,15m,bearish_engulfing,0,0,0,0,,,,
XTZUSDT,15m,golden_cross,0,0,0,0,,,,
XTZUSDT,15m,rsi_divergence,0,0,0,0,,,,
XTZUSDT,30m,rsi_ob_os,0,0,0,0,,,,
XTZUSDT,30m,ema_crossover,0,0,0,0,,,,
XTZUSDT,30m,stochastic,0,0,0,0,,,,
XTZUSDT,30m,macd_crossover,0,0,0,0,,,,
XTZUSDT,30m,atr_breakout,0,0,0,0,,,,
XTZUSDT,30m,bollinger_bounce,0,0,0,0,,,,
XTZUSDT,30m,price_channel,0,0,0,0,,,,
XTZUSDT,30m,volume_spike,0,0,0,0,,,,
XTZUSDT,30m,golden_cross,0,0,0,0,,,,
XTZUSDT,30m,rsi_divergence,0,0,0,0,,,,
XTZUSDT,30m,bullish_engulfing,0,0,0,0,,,,
XTZUSDT,30m,bearish_engulfing,0,0,0,0,,,,
XTZUSDT,1h,ema_crossover,0,0,0,0,,,,
XTZUSDT,1h,rsi_ob_os,0,0,0,0,,,,
XTZUSDT,1h,macd_crossover,0,0,0,0,,,,
XTZUSDT,1h,stochastic,0,0,0,0,,,,
XTZUSDT,1h,atr_breakout,0,0,0,0,,,,
XTZUSDT,1h,bollinger_bounce,0,0,0,0,,,,
XTZUSDT,1h,price_channel,0,0,0,0,,,,
XTZUSDT,1h,volume_spike,0,0,0,0,,,,
XTZUSDT,1h,golden_cross,0,0,0,0,,,,
XTZUSDT,1h,rsi_divergence,0,0,0,0,,,,
XTZUSDT,1h,bullish_engulfing,0,0,0,0,,,,
XTZUSDT,1h,bearish_engulfing,0,0,0,0,,,,
XTZUSDT,4h,ema_crossover,0,0,0,0,,,,
XTZUSDT,4h,macd_crossover,0,0,0,0,,,,
XTZUSDT,4h,rsi_ob_os,0,0,0,0,,,,
XTZUSDT,4h,stochastic,0,0,0,0,,,,
XTZUSDT,4h,price_channel,0,0,0,0,,,,
XTZUSDT,4h,atr_breakout,0,0,0,0,,,,
XTZUSDT,4h,bollinger_bounce,0,0,0,0,,,,
XTZUSDT,4h,volume_spike,0,0,0,0,,,,
XTZUSDT,4h,bullish_engulfing,0,0,0,0,,,,
XTZUSDT,4h,golden_cross,0,0,0,0,,,,
XTZUSDT,4h,rsi_divergence,0,0,0,0,,,,
XTZUSDT,4h,bearish_engulfing,2,2,0,0,1.78,0.695,16.27,6.0
XTZUSDT,1d,rsi_ob_os,0,0,0,0,,,,
XTZUSDT,1d,ema_crossover,0,0,0,0,,,,
XTZUSDT,1d,macd_crossover,0,0,0,0,,,,
XTZUSDT,1d,stochastic,0,0,0,0,,,,
XTZUSDT,1d,price_channel,0,0,0,0,,,,
XTZUSDT,1d,volume_spike,0,0,0,0,,,,
XTZUSDT,1d,golden_cross,0,0,0,0,,,,
XTZUSDT,1d,atr_breakout,0,0,0,0,,,,
XTZUSDT,1d,rsi_divergence,0,0,0,0,,,,
XTZUSDT,1d,bollinger_bounce,0,0,0,0,,,,
XTZUSDT,1d,bullish_engulfing,0,0,0,0,,,,
XTZUSDT,1d,bearish_engulfing,0,0,0,0,,,,
AAVEUSDT,5m,williams_r,0,0,0,0,,,,
AAVEUSDT,5m,rsi_50_cross,0,0,0,0,,,,
AAVEUSDT,5m,donchian_breakout,0,0,0,0,,,,
AAVEUSDT,5m,super_trend,0,0,0,0,,,,
AAVEUSDT,5m,sma_crossover,0,0,0,0,,,,
AAVEUSDT,5m,cci_breakout,0,0,0,0,,,,
AAVEUSDT,5m,roc_momentum,0,0,0,0,,,,
AAVEUSDT,5m,keltner_breakout,0,0,0,0,,,,
AAVEUSDT,5m,heikin_ashi_ema,0,0,0,0,,,,
AAVEUSDT,15m,rsi_50_cross,0,0,0,0,,,,
AAVEUSDT,5m,obv_slope,0,0,0,0,,,,
AAVEUSDT,15m,sma_crossover,0,0,0,0,,,,
AAVEUSDT,15m,williams_r,0,0,0,0,,,,
AAVEUSDT,15m,donchian_breakout,0,0,0,0,,,,
AAVEUSDT,15m,cci_breakout,0,0,0,0,,,,
AAVEUSDT,15m,super_trend,0,0,0,0,,,,
AAVEUSDT,15m,roc_momentum,0,0,0,0,,,,
AAVEUSDT,15m,keltner_breakout,0,0,0,0,,,,
AAVEUSDT,15m,obv_slope,0,0,0,0,,,,
AAVEUSDT,15m,heikin_ashi_ema,0,0,0,0,,,,
AAVEUSDT,30m,sma_crossover,0,0,0,0,,,,
AAVEUSDT,30m,rsi_50_cross,0,0,0,0,,,,
AAVEUSDT,30m,cci_breakout,0,0,0,0,,,,
AAVEUSDT,30m,williams_r,0,0,0,0,,,,
AAVEUSDT,30m,donchian_breakout,0,0,0,0,,,,
AAVEUSDT,30m,super_trend,0,0,0,0,,,,
AAVEUSDT,30m,keltner_breakout,0,0,0,0,,,,
AAVEUSDT,30m,heikin_ashi_ema,0,0,0,0,,,,
